smiles,energy,split
O=C1N[C@H]2C[C@@H]1C2,-8832.418945,1
O=C1O[C@H]2C[C@@H]1C2,-9373.484375,1
CC1=C[C@H]2C[C@@H]1C2,-7416.663086,1
CC1=C[C@@H]2C[C@H]1O2,-8393.984375,1
C[C@H]1C[C@H]2C[C@@H]1C2,-7449.958496,1
C[C@H]1C[C@@H]2C[C@H]1O2,-8427.436523,1
C[C@H]1O[C@H]2C[C@@H]1C2,-8427.40625,1
O[C@H]1C[C@H]2C[C@@H]1C2,-8427.540039,1
O[C@H]1C[C@@H]2C[C@H]1O2,-9405.044922,1
C[C@]12C[C@@H]3[C@H]1[C@@H]3C2,-7416.143555,1
C[C@@]12C[C@H]3[C@@H](C1)N32,-7852.955566,1
C[C@]12C[C@@H]3[C@H]1[C@@H]3O2,-8393.499023,1
C[C@]12C[C@@H]3[C@H]1N3C2,-7852.566406,1
O[C@]12C[C@@H]3[C@H]1[C@@H]3C2,-8393.704102,1
O[C@]12C[C@@H]3[C@H]1N3C2,-8830.106445,1
C#CC(C#C)C#C,-7316.041016,1
C#CC(C#C)C#N,-7754.269043,1
C#CC(C#C)C=O,-8327.90625,1
C#C[C@@H](C#N)C=O,-8766.100586,1
N#CC(C#N)C=O,-9204.193359,1
C#CC(C=O)C=O,-9339.623047,1
N=CN(C=N)C=N,-9165.420898,1
N=CN(C=N)C=O,-9706.47168,1
N=CN(C=O)C=O,-10247.93652,1
O=CN(C=O)C=O,-10789.33789,1
C/N=C(\C#N)NC,-8728.554688,1
C#CC(C#C)CC,-7382.85791,1
C#C[C@@H](C#N)CC,-7821.153809,1
CCC(C#N)C#N,-8259.349609,1
C#C[C@@H](C#N)NC,-8257.382813,1
CNC(C#N)C#N,-8695.568359,1
C#CC(C#C)OC,-8359.918945,1
C#C[C@@H](C#N)OC,-8798.15625,1
COC(C#N)C#N,-9236.274414,1
C#CC(C#C)CO,-8360.368164,1
C#C[C@@H](C#N)CO,-8798.631836,1
C/N=C(\C=O)NC,-9301.819336,1
C#C[C@H](C=O)CC,-8394.610352,1
CC[C@H](C#N)C=O,-8832.90918,1
C#C[C@H](C=O)NC,-8830.90332,1
CN[C@H](C#N)C=O,-9269.071289,1
C#C[C@H](C=O)OC,-9371.677734,1
CO[C@H](C#N)C=O,-9809.924805,1
C#C[C@H](C=O)CO,-9372.058594,1
N#C[C@H](C=O)CO,-9810.335938,1
CCC(C=O)C=O,-9406.293945,1
CCN(C=N)C=O,-9302.320313,1
CCN(C=O)C=O,-9843.827148,1
CNC(C=O)C=O,-9842.512695,1
COC(C=O)C=O,-10383.46875,1
O=CC(C=O)CO,-10383.7168,1
C#CC(CC)CC,-7449.500488,1
CCC(C#N)CC,-7887.859375,1
C#C[C@@H](CC)CO,-8426.952148,1
CC[C@H](C#N)CO,-8865.329102,1
CC[C@H](C#N)NC,-8324.089844,1
C#C[C@@H](CC)OC,-8426.738281,1
CC[C@H](C#N)OC,-8865.038086,1
CN[C@H](C#N)CN,-8760.700195,1
CN[C@H](C#N)CO,-9301.591797,1
CO[C@H](C#N)CN,-9301.563477,1
C#C[C@H](CO)OC,-9404.260742,1
CO[C@H](C#N)CO,-9842.481445,1
C#CC(CO)CO,-9404.495117,1
N#CC(CO)CO,-9842.761719,1
CCC(C=O)CC,-8461.140625,1
CC[C@H](C=O)CO,-9438.581055,1
CC[C@H](C=O)OC,-9438.421875,1
CCN(C=O)CC,-8898.407227,1
CO[C@H](C=O)CO,-10415.88379,1
O=CC(CO)CO,-10416.02344,1
CCC(CC)CC,-7515.847656,1
CCC(CC)CO,-8493.347656,1
CCC(CC)OC,-8493.237305,1
CCC(CO)CO,-9470.860352,1
CC[C@@H](CO)OC,-9470.808594,1
COC(CO)CO,-10448.25195,1
OCC(CO)CO,-10448.44629,1
C#CC1(C#C)CC1,-7349.720215,1
C#CC1(C#N)CC1,-7788.002441,1
C#CC1(C#C)CN1,-7786.104492,1
C#C[C@@]1(C#N)CN1,-8224.337891,1
C#CC1(C#C)CO1,-8327.03418,1
C#C[C@@]1(C#N)CO1,-8765.211914,1
N#CC1(C#N)CC1,-8226.191406,1
N#CC1(C#N)CN1,-8662.460938,1
N#CC1(C#N)CO1,-9203.28125,1
C#CC1(C=O)CC1,-8361.610352,1
N#CC1(C=O)CC1,-8799.868164,1
C#C[C@]1(C=O)CN1,-8798.000977,1
N#C[C@]1(C=O)CN1,-9236.206055,1
C#C[C@]1(C=O)CO1,-9338.813477,1
N#C[C@]1(C=O)CO1,-9776.919922,1
O=CC1(C=O)CC1,-9373.352539,1
O=CC1(C=O)CN1,-9809.767578,1
O=CC1(C=O)CO1,-10350.49414,1
CCC1(CC)CC1,-7482.693359,1
CCC1(CC)CO1,-8460.290039,1
CCC1(OC)CC1,-8460.017578,1
CCC1(CO)CC1,-8460.168945,1
CC[C@@]1(CO)CN1,-8896.770508,1
CC[C@@]1(CO)CO1,-9437.789063,1
COC1(CO)CC1,-9437.505859,1
OCC1(CO)CC1,-9437.762695,1
OCC1(CO)CN1,-9874.357422,1
OCC1(CO)CO1,-10415.30762,1
C#CC1(CC)CC1,-7416.301758,1
CCC1(C#N)CC1,-7854.641602,1
C#C[C@]1(CC)CN1,-7852.708008,1
CC[C@@]1(C#N)CN1,-8291.004883,1
C#C[C@]1(CC)CO1,-8393.755859,1
CC[C@@]1(C#N)CO1,-8832.000977,1
CNC1(C#N)CC1,-8290.873047,1
C#CC1(OC)CC1,-8393.500977,1
COC1(C#N)CC1,-8831.786133,1
N#C[C@]1(CN)CN1,-8727.458008,1
N#C[C@]1(CN)CO1,-9268.47168,1
C#CC1(CO)CC1,-8393.789063,1
N#CC1(CO)CC1,-8832.094727,1
C#C[C@]1(CO)CN1,-8830.186523,1
N#C[C@]1(CO)CN1,-9268.449219,1
C#C[C@]1(CO)CO1,-9371.183594,1
N#C[C@]1(CO)CO1,-9809.398438,1
CCC1(C=O)CC1,-8428.103516,1
CC[C@@]1(C=O)CN1,-8864.52832,1
CC[C@@]1(C=O)CO1,-9405.527344,1
COC1(C=O)CC1,-9405.277344,1
O=CC1(CO)CC1,-9405.645508,1
O=C[C@]1(CO)CN1,-9842.041016,1
O=C[C@]1(CO)CO1,-10382.97559,1
C#CC#CCC#N,-7755.074219,1
C#CC#CCC#C,-7316.823242,1
C#CCC#CC#N,-7754.916016,1
N#CC#CCC#N,-8193.101563,1
C#CCCCC#C,-7382.964355,1
C#CCCCC#N,-7821.286621,1
C#CCNCC#N,-8257.52832,1
C#CCOCC#C,-8359.979492,1
C#CCOCC#N,-8798.21875,1
N#CCCCC#N,-8259.566406,1
N#CCNCC#N,-8695.692383,1
N#CCOCC#N,-9236.404297,1
C#CCC#CC=O,-8328.161133,1
N#CCC#CC=O,-8766.387695,1
C#CC#CCC=O,-8328.59668,1
N#CC#CCC=O,-8766.667969,1
O=CC#CCC=O,-9339.912109,1
C#CCCOC=N,-8831.092773,1
N#CCCOC=N,-9269.376953,1
C#CCCCC=O,-8394.613281,1
N#CCCCC=O,-8832.922852,1
C#CCNCC=O,-8830.930664,1
N#CCNCC=O,-9269.151367,1
C#CCOCC=O,-9371.725586,1
N#CCOCC=O,-9809.946289,1
C#CCCNC=O,-8831.972656,1
N#CCCNC=O,-9270.28418,1
C#CCCOC=O,-9372.691406,1
N#CCCOC=O,-9810.952148,1
N=COCCC=O,-9842.6875,1
O=CCCCC=O,-9406.253906,1
O=CCCNC=O,-9843.597656,1
O=CCCOC=O,-10384.28125,1
O=CCNCC=O,-9842.579102,1
O=CCOCC=O,-10383.45508,1
C#CC#CC#CC,-7317.628906,1
CC#CC#CC#N,-7755.69043,1
CC#CC#CC=O,-8328.90332,1
CC#CCC#CC,-7383.438965,1
C#CCCC#CC,-7383.273438,1
CC#CCCC#N,-7821.59668,1
CC#CCCC=O,-8394.90332,1
CC#CCNC=O,-8832.197266,1
CC#CCOC=N,-8831.277344,1
CC#CCOC=O,-9372.873047,1
C#CCO/C=N/C,-8830.791016,1
C/N=C/OCC#N,-9269.044922,1
C/N=C/OCC=O,-9842.535156,1
CC#CC#CCO,-8361.116211,1
CC#CC#CCC,-7383.858398,1
C#CCC#CCC,-7383.108398,1
CCC#CCC#N,-7821.416016,1
C#CCC#CCO,-8360.385742,1
N#CCC#CCO,-8798.678711,1
CCC#CCC=O,-8394.887695,1
O=CCC#CCO,-9372.236328,1
C#CC/N=C/OC,-8830.865234,1
CO/C=N/CC#N,-9269.185547,1
CC/N=C/NC=O,-9302.678711,1
CC/N=C/OC=O,-9843.292969,1
CO/C=N/CC=O,-9842.576172,1
C#CC#CCCC,-7383.519531,1
CCCC#CC#N,-7821.652832,1
C#CC#CCOC,-8360.551758,1
COCC#CC#N,-8798.641602,1
C#CC#CCCO,-8360.948242,1
N#CC#CCCO,-8799.069336,1
CCCC#CC=O,-8394.862305,1
COCC#CC=O,-9371.904297,1
O=CC#CCCO,-9372.286133,1
CCC#CCCO,-8427.196289,1
CCC#CCOC,-8426.839844,1
CCC#CCCC,-7449.753906,1
CCCC#CCO,-8427.044922,1
COCC#CCO,-9404.119141,1
OCC#CCCO,-9404.485352,1
CCC/N=C/OC,-8897.344727,1
CC/N=C/OCC,-8897.488281,1
CO/C=N/CCO,-9874.989258,1
CC#CCCCO,-8427.189453,1
CC#CCCCC,-7449.772949,1
CC#CCOCC,-8427.00293,1
CC#CCCOC,-8427.014648,1
CCCO/C=N/C,-8897.515625,1
C/N=C/OCCO,-9875.010742,1
C#CCCCCC,-7449.473633,1
CCCCCC#N,-7887.823242,1
CCCNCC#N,-8324.091797,1
C#CCOCCC,-8426.671875,1
CCCOCC#N,-8864.941406,1
C#CCCOCC,-8426.856445,1
CCOCCC#N,-8865.180664,1
C#CCCCOC,-8426.69043,1
COCCCC#N,-8865.024414,1
C#CCCCCO,-8426.90332,1
N#CCCCCO,-8865.24707,1
N#CCNCCO,-9301.583984,1
C#CCOCCO,-9404.177734,1
N#CCOCCO,-9842.421875,1
CCCCCC=O,-8461.12793,1
CCCCNC=O,-8898.477539,1
CCCCOC=O,-9439.216797,1
CCCOCC=O,-9438.422852,1
CCOCCC=O,-9438.47168,1
COCCCC=O,-9438.355469,1
COCCNC=O,-9875.77832,1
COCCOC=N,-9874.855469,1
COCCOC=O,-10416.4668,1
O=CCCCCO,-9438.552734,1
O=CNCCCO,-9875.892578,1
N=COCCCO,-9875.00293,1
O=COCCCO,-10416.61035,1
O=CCOCCO,-10415.90625,1
CCCCCCC,-7515.956543,1
CCCCCCO,-8493.390625,1
CCCCCOC,-8493.197266,1
CCCCOCC,-8493.34082,1
CCCOCCC,-8493.341797,1
CCCOCCO,-9470.857422,1
CCOCCCO,-9470.750977,1
CCOCCOC,-9470.538086,1
COCCCCO,-9470.631836,1
COCCCOC,-9470.412109,1
OCCCCCO,-9470.820313,1
OCCOCCO,-10448.35254,1
C#C[C@@H]1COC1=N,-8798.34668,1
N#C[C@@H]1COC1=N,-9236.574219,1
C#C[C@@H]1CCC1=O,-8361.791992,1
N#C[C@@H]1CCC1=O,-8800.05957,1
C#C[C@@H]1NCC1=O,-8798.087891,1
N#C[C@@H]1NCC1=O,-9236.321289,1
C#C[C@@H]1OCC1=O,-9339.017578,1
N#C[C@@H]1OCC1=O,-9777.185547,1
C#C[C@@H]1CNC1=O,-8799.055664,1
N#C[C@@H]1CNC1=O,-9237.308594,1
C#C[C@@H]1COC1=O,-9339.984375,1
N#C[C@@H]1COC1=O,-9778.174805,1
N=C1CCN1C=O,-9269.705078,1
N=C1OC[C@H]1C=O,-9810.076172,1
N=CN1CCC1=O,-9269.681641,1
O=C[C@H]1CNC1=O,-9810.777344,1
O=C[C@H]1COC1=O,-10351.69238,1
O=CN1CCC1=O,-9811.146484,1
C#C[C@@H]1CC[C@@H]1C,-7416.308594,1
C[C@H]1CC[C@H]1C#N,-7854.654785,1
C[C@H]1CN[C@H]1C#N,-8291.024414,1
C#C[C@@H]1OC[C@@H]1C,-8393.686523,1
C[C@H]1CO[C@H]1C#N,-8831.951172,1
C#C[C@@H]1CO[C@@H]1C,-8393.810547,1
C[C@H]1OC[C@H]1C#N,-8832.104492,1
CN1CC[C@H]1C#N,-8290.935547,1
N#C[C@@H]1NC[C@@H]1N,-8727.650391,1
N#C[C@@H]1OC[C@@H]1N,-9268.591797,1
C#C[C@@H]1CC[C@@H]1O,-8393.958008,1
N#C[C@@H]1CC[C@@H]1O,-8832.267578,1
N#C[C@@H]1NC[C@@H]1O,-9268.546875,1
C#C[C@@H]1OC[C@@H]1O,-9371.129883,1
N#C[C@@H]1OC[C@@H]1O,-9809.445313,1
C[C@H]1CC[C@H]1C=O,-8427.919922,1
C[C@H]1CCN1C=O,-8865.282227,1
C[C@H]1CO[C@H]1C=O,-9405.298828,1
C[C@H]1OC[C@H]1C=O,-9405.405273,1
CN1CC[C@H]1C=O,-8864.330078,1
O=C[C@@H]1CC[C@@H]1O,-9405.486328,1
O=C[C@@H]1NC[C@@H]1O,-9841.911133,1
O=C[C@@H]1OC[C@@H]1O,-10382.9209,1
C/N=C1\OC[C@H]1C,-8864.816406,1
C/N=C1\OC[C@H]1N,-9301.360352,1
C/N=C1\OC[C@H]1O,-9842.257813,1
CC[C@H]1CCC1=O,-8428.342773,1
CC[C@H]1CNC1=O,-8865.628906,1
CC[C@H]1COC1=N,-8864.974609,1
CC[C@H]1COC1=O,-9406.609375,1
CC[C@H]1NCC1=O,-8864.75293,1
CC[C@H]1OCC1=O,-9405.724609,1
CCN1CCC1=O,-8865.620117,1
CN[C@H]1COC1=N,-9301.238281,1
CN[C@H]1COC1=O,-9842.858398,1
CO[C@H]1CCC1=O,-9405.530273,1
CO[C@H]1CNC1=O,-9842.792969,1
CO[C@H]1COC1=N,-9842.141602,1
CO[C@H]1COC1=O,-10383.73535,1
O=C1CC[C@@H]1CO,-9405.857422,1
O=C1NC[C@@H]1CO,-9843.136719,1
N=C1OC[C@@H]1CO,-9842.496094,1
O=C1OC[C@@H]1CO,-10384.07617,1
O=C1CN[C@@H]1CO,-9842.222656,1
O=C1CO[C@@H]1CO,-10383.16113,1
C[C@H]1CC[C@H]1CO,-8460.164063,1
C[C@H]1CO[C@H]1CO,-9437.756836,1
C[C@H]1OC[C@H]1CO,-9437.702148,1
CC[C@H]1CC[C@H]1C,-7482.717285,1
CC[C@H]1CC[C@H]1O,-8460.30957,1
CC[C@H]1CO[C@H]1C,-8460.268555,1
CC[C@H]1OC[C@H]1C,-8460.280273,1
CC[C@H]1OC[C@H]1O,-9437.816406,1
CO[C@H]1CC[C@H]1C,-8460.091797,1
CO[C@H]1CC[C@H]1O,-9437.716797,1
CO[C@H]1CO[C@H]1C,-9437.580078,1
OC[C@H]1CC[C@H]1O,-9437.756836,1
OC[C@H]1OC[C@H]1O,-10415.29297,1
C#C[C@H]1C[C@H]1C#C,-7349.779297,1
C#C[C@H]1C[C@H]1C#N,-7788.06543,1
C#C[C@@H]1N[C@@H]1C#C,-7786.10498,1
C#C[C@H]1N[C@H]1C#N,-8224.344727,1
C#C[C@@H]1O[C@@H]1C#C,-8327.097656,1
C#C[C@H]1O[C@H]1C#N,-8765.279297,1
N#C[C@H]1C[C@H]1C#N,-8226.260742,1
N#C[C@H]1N[C@H]1C#N,-8662.492188,1
N#C[C@@H]1O[C@@H]1C#N,-9203.359375,1
C#C[C@@H]1C[C@@H]1C=O,-8361.523438,1
N#C[C@@H]1C[C@@H]1C=O,-8799.776367,1
C#C[C@@H]1N[C@@H]1C=O,-8797.874023,1
N#C[C@@H]1N[C@@H]1C=O,-9236.079102,1
C#C[C@@H]1O[C@@H]1C=O,-9338.823242,1
N#C[C@@H]1O[C@@H]1C=O,-9776.960938,1
C#C[C@@H]1CN1C=O,-8798.210938,1
N#C[C@@H]1CN1C=O,-9236.390625,1
O=C[C@H]1C[C@H]1C=O,-9373.186523,1
O=C[C@H]1CN1C=O,-9809.90918,1
O=C[C@H]1N[C@H]1C=O,-9809.581055,1
O=C[C@H]1O[C@H]1C=O,-10350.42383,1
C#C[C@@H]1C[C@@H]1CC,-7416.29248,1
CC[C@H]1C[C@H]1C#N,-7854.630371,1
C#C[C@@H]1N[C@@H]1CC,-7852.743652,1
CC[C@H]1N[C@H]1C#N,-8291.032227,1
C#C[C@@H]1O[C@@H]1CC,-8393.771484,1
CC[C@H]1O[C@H]1C#N,-8832.000977,1
C#C[C@@H]1CN1CC,-7852.563477,1
CCN1C[C@H]1C#N,-8290.847656,1
C#C[C@@H]1C[C@@H]1OC,-8393.499023,1
CO[C@H]1C[C@H]1C#N,-8831.829102,1
C#C[C@@H]1C[C@@H]1CO,-8393.704102,1
N#C[C@@H]1C[C@@H]1CO,-8832.105469,1
C#C[C@@H]1N[C@@H]1CO,-8830.208008,1
N#C[C@@H]1N[C@@H]1CO,-9268.469727,1
C#C[C@@H]1O[C@@H]1CO,-9371.200195,1
N#C[C@@H]1O[C@@H]1CO,-9809.401367,1
CC[C@H]1C[C@H]1C=O,-8427.989258,1
CC[C@H]1CN1C=O,-8864.783203,1
CC[C@H]1N[C@H]1C=O,-8864.46875,1
CC[C@H]1O[C@H]1C=O,-9405.449219,1
CCN1C[C@H]1C=O,-8864.217773,1
CO[C@H]1C[C@H]1C=O,-9405.250977,1
O=C[C@@H]1C[C@@H]1CO,-9405.394531,1
O=CN1C[C@@H]1CO,-9842.21582,1
O=C[C@@H]1N[C@@H]1CO,-9841.917969,1
O=C[C@@H]1O[C@@H]1CO,-10382.86621,1
CC[C@H]1C[C@H]1CC,-7482.671875,1
CC[C@H]1C[C@H]1CO,-8460.086914,1
CC[C@H]1C[C@H]1OC,-8459.945313,1
CC[C@H]1CN1CC,-7918.997559,1
CC[C@H]1N[C@H]1CO,-8896.741211,1
CC[C@@H]1O[C@@H]1CC,-8460.327148,1
CC[C@H]1O[C@H]1CO,-9437.771484,1
CCN1C[C@H]1CO,-8896.418945,1
CO[C@H]1C[C@H]1CO,-9437.363281,1
CO[C@H]1C[C@H]1OC,-9437.043945,1
OC[C@H]1C[C@H]1CO,-9437.498047,1
OC[C@H]1N[C@H]1CO,-9874.207031,1
OC[C@@H]1O[C@@H]1CO,-10415.20508,1
C#CC1=CCCC1,-7384.410645,1
C#CC1=CCOC1,-8361.717773,1
C#CC1=NCCO1,-8798.882813,1
N#CC1=CCCC1,-7822.682129,1
N#CC1=CCOC1,-8799.929688,1
N#C[C]1[N]CCN1,-8696.106445,1
N#CC1=NCCO1,-9236.981445,1
C#CC1CC=CC1,-7384.123535,1
C#C[C@H]1CN=CO1,-8798.761719,1
N#CC1CC=CC1,-7822.468262,1
N#C[C@H]1C[N][CH]N1,-8696.081055,1
N#C[C@H]1CN=CO1,-9236.970703,1
C#C[C@@H]1C=CCC1,-7384.099121,1
C#C[C@H]1COC=N1,-8798.722656,1
C#C[C@@H]1C=CCO1,-8361.400391,1
N#C[C@@H]1C=CCC1,-7822.442871,1
N#C[C@H]1CN[CH][N]1,-8696.076172,1
N#C[C@@H]1C=CCN1,-8258.758789,1
N#C[C@@H]1C=CCO1,-8799.683594,1
C#CC1CCCC1,-7416.98584,1
C#C[C@H]1CCCO1,-8394.350586,1
C#C[C@H]1CCOC1,-8394.364258,1
C#C[C@H]1COCO1,-9371.821289,1
C#CC1OCCO1,-9371.807617,1
N#CC1CCCC1,-7855.336426,1
N#C[C@H]1CCCN1,-8291.744141,1
N#C[C@H]1CCCO1,-8832.65625,1
N#C[C@H]1CCOC1,-8832.674805,1
N#C[C@H]1COCO1,-9810.0625,1
N#CC1OCCO1,-9810.052734,1
O=CC1=CCCC1,-8396.103516,1
O=CC1=CCOC1,-9373.370117,1
O=CC1=CNCC1,-8832.894531,1
O=C[C]1[N]CCN1,-9269.710938,1
O=CC1=NCCO1,-9810.429688,1
O=CC1CC=CC1,-8395.802734,1
O=C[C@H]1CN=CO1,-9810.416016,1
O=CN1CC=CC1,-8833.05957,1
O=C[C@@H]1C=CCC1,-8395.803711,1
O=C[C@H]1COC=N1,-9810.512695,1
O=C[C@@H]1C=CCO1,-9373.095703,1
O=CN1C=CCC1,-8833.149414,1
O=CN1C=NCC1,-9270.137695,1
O=CC1CCCC1,-8428.578125,1
O=C[C@H]1CCCO1,-9406.035156,1
O=C[C@H]1CCOC1,-9406.045898,1
O=C[C@H]1COCO1,-10383.46289,1
O=CC1OCCO1,-10383.52051,1
O=CN1CCCC1,-8865.963867,1
C/N=C1/CN=CN1,-8728.751953,1
C/N=C1/C=CCO1,-8832.680664,1
C/N=C1/CCCO1,-8865.439453,1
C/N=C1/COCO1,-9842.831055,1
CCC1=CCCC1,-7450.73584,1
CCC1=CCOC1,-8428.082031,1
CCC1=NCCO1,-8865.59668,1
COC1=NCCN1,-9302.188477,1
OCC1=CCCC1,-8428.15918,1
OCC1=CCOC1,-9405.490234,1
OCC1=NCCO1,-9843.064453,1
CCC1CC=CC1,-7450.593262,1
CC[C@H]1CN=CO1,-8865.450195,1
COC1CC=CC1,-8427.899414,1
CO[C@H]1CN=CO1,-9842.928711,1
OCC1CC=CC1,-8428.06543,1
OC[C@H]1CN=CO1,-9842.923828,1
CC[C@@H]1C=CCC1,-7450.592285,1
CC[C@H]1COC=N1,-8865.383789,1
CC[C@@H]1C=CCO1,-8428.085938,1
CO[C@@H]1C=CCC1,-8427.888672,1
CO[C@@H]1C=CCO1,-9405.571289,1
OC[C@@H]1C=CCC1,-8428.068359,1
OC[C@H]1COC=N1,-9842.905273,1
OC[C@@H]1C=CCO1,-9405.592773,1
CCC1CCCC1,-7483.442383,1
CC[C@H]1CCCO1,-8461.001953,1
CC[C@H]1CCOC1,-8460.854492,1
CC[C@H]1COCO1,-9438.483398,1
CCC1OCCO1,-9438.591797,1
COC1CCCC1,-8460.763672,1
CO[C@H]1CCCO1,-9438.547852,1
CO[C@H]1CCOC1,-9438.146484,1
OCC1CCCC1,-8460.905273,1
OC[C@H]1CCCO1,-9438.516602,1
OC[C@H]1CCOC1,-9438.329102,1
OC[C@H]1COCO1,-10415.96289,1
OCC1OCCO1,-10416.05566,1
N#CC(=N)N1CC1,-8694.945313,1
C#CC(=O)C1CC1,-8361.666016,1
C#CC(=O)[C@H]1CN1,-8798.113281,1
C#CC(=O)[C@H]1CO1,-9338.930664,1
C#CC(=O)N1CC1,-8798.264648,1
N#CC(=O)C1CC1,-8799.790039,1
N#CC(=O)[C@H]1CN1,-9236.183594,1
N#CC(=O)[C@H]1CO1,-9777.006836,1
N#CC(=O)N1CC1,-9236.393555,1
N=C(C=O)N1CC1,-9268.515625,1
O=CC(=O)C1CC1,-9373.086914,1
O=CC(=O)[C@H]1CN1,-9809.700195,1
O=CC(=O)[C@H]1CO1,-10350.45313,1
O=CC(=O)N1CC1,-9809.899414,1
C#C[C@H](C)C1CC1,-7416.172363,1
C#C[C@H](C)[C@H]1CO1,-8393.634766,1
C#C[C@H](C)N1CC1,-7852.445313,1
C[C@@H](C#N)C1CC1,-7854.524902,1
C[C@@H](C#N)[C@H]1CN1,-8290.970703,1
C[C@@H](C#N)[C@H]1CO1,-8831.954102,1
C[C@@H](C#N)N1CC1,-8290.757813,1
N#C[C@H](N)C1CC1,-8290.992188,1
N#C[C@H](N)[C@H]1CN1,-8727.395508,1
N#C[C@H](N)[C@H]1CO1,-9268.493164,1
C#C[C@H](O)C1CC1,-8393.652344,1
C#C[C@H](O)[C@H]1CN1,-8830.150391,1
C#C[C@H](O)[C@H]1CO1,-9371.070313,1
N#C[C@H](O)C1CC1,-8831.931641,1
N#C[C@H](O)[C@H]1CN1,-9268.380859,1
N#C[C@H](O)[C@H]1CO1,-9809.297852,1
C[C@@H](C=O)C1CC1,-8427.852539,1
C[C@@H](C=O)[C@H]1CN1,-8864.211914,1
C[C@@H](C=O)[C@H]1CO1,-9405.291992,1
C[C@@H](C=O)N1CC1,-8864.169922,1
CN(C=O)C1CC1,-8865.042969,1
O=C[C@H](O)C1CC1,-9405.529297,1
O=C[C@H](O)[C@H]1CN1,-9842.016602,1
O=C[C@H](O)[C@H]1CO1,-10382.94824,1
CCC(=O)C1CC1,-8428.34668,1
CCC(=O)[C@H]1CN1,-8864.8125,1
CCC(=O)[C@H]1CO1,-9405.634766,1
CCC(=O)N1CC1,-8864.964844,1
CNC(=O)C1CC1,-8865.510742,1
CNC(=O)[C@H]1CN1,-9301.998047,1
CNC(=O)[C@H]1CO1,-9842.908203,1
CNC(=O)N1CC1,-9302.013672,1
COC(=O)C1CC1,-9406.401367,1
COC(=O)[C@H]1CN1,-9842.844727,1
COC(=O)[C@H]1CO1,-10383.63184,1
COC(=O)N1CC1,-9842.847656,1
O=C(CO)C1CC1,-9405.603516,1
O=C(CO)[C@H]1CN1,-9842.310547,1
O=C(CO)[C@H]1CO1,-10383.13184,1
O=C(CO)N1CC1,-9842.477539,1
C[C@@H](CO)C1CC1,-8460.136719,1
C[C@@H](CO)[C@H]1CO1,-9437.641602,1
C[C@@H](CO)N1CC1,-8896.586914,1
CC[C@@H](C)C1CC1,-7482.650879,1
CC[C@@H](C)[C@H]1CO1,-8460.112305,1
CC[C@@H](C)N1CC1,-7918.998047,1
CC[C@@H](O)C1CC1,-8460.257813,1
CC[C@@H](O)[C@H]1CN1,-8896.729492,1
CC[C@@H](O)[C@H]1CO1,-9437.842773,1
CO[C@@H](C)C1CC1,-8459.983398,1
CO[C@@H](C)[C@H]1CN1,-8896.496094,1
CO[C@@H](C)[C@H]1CO1,-9437.438477,1
OC[C@@H](O)C1CC1,-9437.790039,1
OC[C@@H](O)[C@H]1CN1,-9874.301758,1
OC[C@@H](O)[C@H]1CO1,-10415.35254,1
C#CC#CC1CC1,-7350.258789,1
C#CC#C[C@H]1CN1,-7786.66748,1
C#CC#C[C@H]1CO1,-8327.5625,1
N#CC#CC1CC1,-7788.395508,1
N#CC#C[C@H]1CN1,-8224.758789,1
N#CC#C[C@H]1CO1,-8765.624023,1
C#CCCC1CC1,-7416.16748,1
C#CCC[C@H]1CO1,-8393.664063,1
C#CCCN1CC1,-7852.466797,1
C#CCOC1CC1,-8393.336914,1
N#CCCC1CC1,-7854.51709,1
N#CCC[C@H]1CN1,-8290.957031,1
N#CCC[C@H]1CO1,-8831.996094,1
N#CCCN1CC1,-8290.802734,1
N#CCNC1CC1,-8290.750977,1
N#CCOC1CC1,-8831.629883,1
O=CC#CC1CC1,-8361.621094,1
O=CC#C[C@H]1CN1,-8798.003906,1
O=CC#C[C@H]1CO1,-9338.887695,1
N=COC[C@H]1CN1,-9300.713867,1
N=COC[C@H]1CO1,-9841.754883,1
O=CCCC1CC1,-8427.817383,1
O=CCC[C@H]1CO1,-9405.313477,1
O=CCCN1CC1,-8864.100586,1
O=CCOC1CC1,-9405.082031,1
O=CNCC1CC1,-8865.185547,1
O=CNC[C@H]1CN1,-9301.62793,1
O=CNC[C@H]1CO1,-9842.680664,1
O=COCC1CC1,-9405.905273,1
O=COC[C@H]1CN1,-9842.321289,1
O=COC[C@H]1CO1,-10383.3457,1
CC#CCC1CC1,-7416.436523,1
CC#CC[C@H]1CN1,-7852.897461,1
CC#CC[C@H]1CO1,-8393.914063,1
CC#CCN1CC1,-7852.692871,1
C/N=C/OC1CC1,-8864.168945,1
CCC#CC1CC1,-7416.479004,1
CCC#C[C@H]1CN1,-7852.923828,1
CCC#C[C@H]1CO1,-8393.853516,1
OCC#CC1CC1,-8393.776367,1
OCC#C[C@H]1CN1,-8830.290039,1
OCC#C[C@H]1CO1,-9371.210938,1
CO/C=N/C1CC1,-8864.205078,1
CCCCC1CC1,-7482.648926,1
CCCC[C@H]1CO1,-8460.165039,1
CCCCN1CC1,-7918.949219,1
CCCOC1CC1,-8460.009766,1
CCOCC1CC1,-8460.022461,1
CCOC[C@H]1CN1,-8896.477539,1
CCOC[C@H]1CO1,-9437.475586,1
