atomic_number,logtest,ldalabel,gnumarker,gnucolor
8,-0.110550964,15,11,16758465
6,-0.143303228,0,13,2263842
6,-0.10886521,3,1,3329330
6,-0.136273368,2,5,10145074
6,-0.103599279,2,5,10145074
6,-0.113619297,1,7,10025880
6,-0.128733982,1,7,10025880
6,-0.092821203,2,5,10145074
6,-0.115319131,2,5,10145074
6,-0.113532345,1,7,10025880
6,-0.069408951,2,5,10145074
6,-0.066748517,22,5,3100495
8,-0.08877995,15,11,16758465
6,-0.062876776,2,5,10145074
6,-0.08407992,2,5,10145074
6,-0.228382095,0,13,2263842
6,-0.084586679,3,1,3329330
1,-0.09359956,8,7,3100495
1,-0.069530729,4,9,11529966
1,-0.05054758,4,9,11529966
1,-0.064234812,4,9,11529966
1,-0.083925272,4,9,11529966
1,-0.051792342,1,7,10025880
1,-0.049918115,1,7,10025880
1,-0.070870972,1,7,10025880
1,-0.070361097,4,9,11529966
1,-0.071909956,4,9,11529966
1,-0.07021278,4,9,11529966
1,-0.059572859,4,9,11529966
1,-0.060336261,8,7,3100495
1,-0.059852541,8,7,3100495
1,-0.088600936,4,9,11529966
1,-0.069872336,4,9,11529966
1,-0.063928429,4,9,11529966
1,-0.058359469,4,9,11529966
1,-0.070793597,8,7,3100495
1,-0.054200889,4,9,11529966
1,-0.052676876,4,9,11529966
1,-0.057565611,4,9,11529966
1,-0.059839678,4,9,11529966
1,-0.045656044,4,9,11529966
1,-0.073505035,4,9,11529966
1,-0.043187796,1,7,10025880
1,-0.06271096,1,7,10025880
1,-0.079852381,1,7,10025880
8,-0.050632386,7,2,11393254
6,-0.101064908,22,5,3100495
6,-0.085823437,19,5,32768
6,-0.116207446,19,5,32768
6,-0.229750216,18,13,9419919
6,-0.167996373,18,13,9419919
6,-0.101692169,19,5,32768
6,-0.11670284,2,5,10145074
6,-0.130896952,2,5,10145074
6,-0.115140978,1,7,10025880
6,-0.15526461,1,7,10025880
6,-0.079405077,2,5,10145074
6,-0.056715858,2,5,10145074
6,-0.01964472,9,11,35723
8,0.085459081,4,15,3978097
6,-0.134840335,0,13,2263842
6,-0.078523673,3,1,3329330
6,-0.113055103,2,5,10145074
6,-0.134339815,2,5,10145074
6,-0.1555191,1,7,10025880
1,-0.018347162,44,7,16738740
1,-0.083520142,12,15,9699539
1,-0.100101041,12,15,9699539
1,-0.098649027,12,15,9699539
1,-0.151728735,4,9,11529966
1,-0.089563231,4,9,11529966
1,-0.111800247,4,9,11529966
1,-0.078888341,4,9,11529966
1,-0.069331568,8,7,3100495
1,-0.08128784,8,7,3100495
1,-0.061559632,4,9,11529966
1,-0.056132442,4,9,11529966
1,-0.048576327,4,9,11529966
1,-0.096291855,4,9,11529966
1,-0.011281989,10,2,4734347
1,-0.003304354,40,5,16752762
1,-0.048921523,1,7,10025880
1,-0.054030787,1,7,10025880
1,-0.052201536,1,7,10025880
1,-0.037267455,4,9,11529966
1,-0.080159652,4,9,11529966
1,-0.063303451,4,9,11529966
1,-0.105602909,4,9,11529966
1,-0.063304783,8,7,3100495
8,0.055992618,4,15,3978097
6,0.109216022,9,11,35723
6,0.041448844,2,5,10145074
6,0.020930826,23,3,6737322
8,-0.052919395,8,5,6266528
8,-0.062142411,18,15,16738740
6,0.036768486,23,3,6737322
8,0.079902732,8,5,6266528
8,-0.053571504,18,15,16738740
1,0.00867989,40,5,16752762
1,0.025004939,10,2,4734347
1,-0.039465311,4,9,11529966
1,0.076548941,4,9,11529966
1,-0.034824143,46,1,14381203
1,-0.009739939,46,1,14381203
6,-0.009796288,3,1,3329330
6,0.050006646,0,13,2263842
6,-0.005077945,3,1,3329330
6,0.063947039,23,3,6737322
8,0.065711305,8,5,6266528
8,-0.046431564,18,15,16738740
6,0.073812703,23,3,6737322
8,0.091763337,8,5,6266528
8,-0.059162609,18,15,16738740
1,-0.044457535,1,7,10025880
1,-0.022366627,1,7,10025880
1,-0.037125474,1,7,10025880
1,-0.0435996,1,7,10025880
1,-0.017526696,1,7,10025880
1,-0.010060961,1,7,10025880
1,0.003071128,46,1,14381203
1,0.010923936,46,1,14381203
6,-0.157692256,1,7,10025880
6,-0.061325505,2,5,10145074
6,-0.072928604,2,5,10145074
6,-0.111547825,22,5,3100495
8,-0.117538903,15,11,16758465
6,-0.114865196,0,13,2263842
6,-0.100449487,3,1,3329330
6,-0.135378288,2,5,10145074
6,-0.13453666,2,5,10145074
6,-0.162218568,1,7,10025880
6,-0.226220424,18,13,9419919
6,-0.176315011,18,13,9419919
6,-0.155615536,2,5,10145074
6,-0.116706996,2,5,10145074
6,-0.114139584,1,7,10025880
6,-0.111498818,19,5,32768
6,-0.097573413,22,5,3100495
8,-0.051796621,7,2,11393254
6,-0.059681317,19,5,32768
6,-0.109443395,19,5,32768
1,-0.118297892,8,7,3100495
1,-0.054587854,4,9,11529966
1,-0.044295176,4,9,11529966
1,-0.037210963,4,9,11529966
1,-0.068630279,4,9,11529966
1,-0.049416375,1,7,10025880
1,-0.03336764,1,7,10025880
1,-0.087329852,1,7,10025880
1,-0.065925264,4,9,11529966
1,-0.047417124,4,9,11529966
1,-0.115598832,4,9,11529966
1,-0.045803025,4,9,11529966
1,-0.063253655,8,7,3100495
1,-0.059674279,4,9,11529966
1,-0.131096144,4,9,11529966
1,-0.111394851,4,9,11529966
1,-0.072913931,4,9,11529966
1,-0.078416627,8,7,3100495
1,-0.084745268,12,15,9699539
1,-0.037890991,44,7,16738740
1,-0.086870149,12,15,9699539
1,-0.093498825,12,15,9699539
6,-0.21627051,7,2,4620980
8,-0.098523378,1,7,16747520
6,-0.063190296,22,5,3100495
6,-0.041215814,22,5,3100495
8,-0.023779,7,2,11393254
6,-0.04548735,19,5,32768
6,-0.090937228,19,5,32768
6,-0.123875485,18,13,9419919
6,-0.160397615,2,5,10145074
6,-0.150060927,6,3,9109643
7,0.150915846,3,1,6737322
6,-0.075960695,19,5,32768
1,-0.066767834,2,5,10145074
1,-0.091925194,2,5,10145074
1,-0.112472519,2,5,10145074
1,-0.058444234,44,7,16738740
1,-0.062933641,12,15,9699539
1,-0.011963381,12,15,9699539
1,-0.084069758,4,9,11529966
1,-0.106328406,4,9,11529966
1,-0.123765112,5,1,3978097
1,-0.106927418,5,1,3978097
1,-0.050704718,24,5,16768685
1,-0.062380759,24,5,16768685
1,-0.08614681,12,15,9699539
8,-0.047657335,8,5,6266528
6,-0.063915077,23,3,6737322
8,-0.185954129,18,15,16738740
6,-0.068252262,22,5,3100495
8,-0.107730385,15,11,16758465
6,-0.105791187,2,5,10145074
6,-0.143065608,18,13,9419919
6,-0.103955074,19,5,32768
6,-0.105468425,19,5,32768
6,-0.030806384,22,5,3100495
8,-0.025889206,7,2,11393254
6,-0.106612009,19,5,32768
6,-0.104827545,19,5,32768
1,-0.002862822,46,1,14381203
1,-0.123019355,4,9,11529966
1,-0.126387888,4,9,11529966
1,-0.099636735,12,15,9699539
1,-0.052127019,12,15,9699539
1,-0.018024212,44,7,16738740
1,-0.044144289,12,15,9699539
1,-0.095406197,12,15,9699539
8,0.072476671,4,15,3978097
6,0.016313354,9,11,35723
6,-0.033042791,1,7,10025880
6,0.005176097,2,5,10145074
6,-0.025264349,23,3,6737322
8,-0.02434777,8,5,6266528
8,-0.085198368,18,15,16738740
6,-0.024276601,23,3,6737322
8,0.001161337,8,5,6266528
8,-0.044469651,18,15,16738740
6,-0.015246852,23,3,6737322
8,0.003134786,8,5,6266528
8,-0.058560467,18,15,16738740
1,-0.035985537,40,5,16752762
1,0.00030538,10,2,4734347
1,-0.03761365,8,7,3100495
1,-0.03742367,4,9,11529966
1,-0.052375877,4,9,11529966
1,-0.037876963,46,1,14381203
1,-0.037222609,46,1,14381203
1,-0.047589739,46,1,14381203
7,-0.049574198,4,15,3978097
6,-0.045920089,33,1,8087790
6,-0.086828667,19,5,32768
6,-0.080649534,19,5,32768
6,-0.106658089,19,5,32768
6,-0.068147526,19,5,32768
6,-0.080358809,18,13,9419919
6,-0.058005324,23,3,6737322
8,-0.088254519,8,5,6266528
8,-0.167790661,18,15,16738740
1,-0.045929662,25,9,16776960
1,-0.041171301,25,9,16776960
1,-0.023431611,12,15,9699539
1,-0.048579213,12,15,9699539
1,-0.039912213,12,15,9699539
1,-0.116700263,12,15,9699539
1,0.044672929,46,1,14381203
6,0.068108051,8,7,8388736
7,0.005753239,12,7,15787660
6,-0.260861643,31,2,9662683
7,0.08222959,8,3,6266528
7,-0.191488635,19,1,13047173
1,0.075586655,3,1,3329330
1,0.067960976,3,1,3329330
1,0.063632213,3,1,3329330
1,-0.011966721,32,13,16753920
1,-0.011244877,31,2,16032864
1,-0.000406564,31,2,16032864
1,-0.027340753,35,3,16770229
7,-0.039858676,8,3,6266528
6,-0.263403737,31,2,9662683
7,-0.200338611,19,1,13047173
7,-0.053156073,12,7,15787660
6,-0.009166509,6,3,9109643
6,-0.00720588,23,3,6737322
8,-0.01636674,8,5,6266528
8,-0.091116961,18,15,16738740
1,-0.025861848,31,2,16032864
1,-0.015654435,31,2,16032864
1,-0.04260821,35,3,16770229
1,-0.064734551,32,13,16753920
1,0.009472344,5,1,3978097
1,0.095964331,5,1,3978097
1,-0.013335971,46,1,14381203
6,-0.082203036,3,1,3329330
6,-0.069882529,2,5,10145074
6,-0.092608964,2,5,10145074
6,-0.061062206,2,5,10145074
6,-0.085356029,26,1,16766720
8,-0.104238392,17,3,16716947
7,-0.001283467,12,7,15787660
6,-0.148579068,6,3,9109643
6,-0.032932268,23,3,6737322
8,0.011106661,8,5,6266528
8,-0.147802767,18,15,16738740
1,-0.04861937,1,7,10025880
1,-0.025965252,1,7,10025880
1,-0.063602354,1,7,10025880
1,-0.048281767,4,9,11529966
1,-0.079697932,4,9,11529966
1,-0.054389725,4,9,11529966
1,-0.074479416,4,9,11529966
1,-0.070319639,4,9,11529966
1,-0.057890524,4,9,11529966
1,-0.02650362,32,13,16753920
1,-0.05501955,5,1,3978097
1,-0.068891046,5,1,3978097
1,-0.0027598,46,1,14381203
8,-0.066921815,8,5,6266528
6,-0.066934806,23,3,6737322
8,-0.217277211,18,15,16738740
6,-0.198465755,19,5,32768
6,-0.14275167,19,5,32768
6,-0.184423684,18,13,9419919
6,-0.165902917,19,5,32768
6,-0.155267067,19,5,32768
6,-0.148885463,19,5,32768
6,-0.14960195,19,5,32768
6,-0.137389513,19,5,32768
1,0.006893826,46,1,14381203
1,-0.121375165,12,15,9699539
1,-0.168629286,12,15,9699539
1,-0.094761839,12,15,9699539
1,-0.066630048,12,15,9699539
1,-0.069025736,12,15,9699539
1,-0.045252909,12,15,9699539
1,-0.151050262,12,15,9699539
7,-0.12115003,8,3,6266528
6,-0.424821948,31,2,9662683
7,-0.188192607,18,15,16738740
6,-0.170154412,27,3,16711935
7,-0.151206734,18,15,16738740
6,-0.117795416,28,7,16738740
6,-0.043077543,28,7,16738740
7,-0.085835189,18,15,16738740
6,-0.072626331,33,1,8087790
6,-0.078167709,26,1,16766720
8,-0.11619431,17,3,16716947
7,-0.195236685,12,7,15787660
1,-0.043064308,31,2,16032864
1,-0.044828733,31,2,16032864
1,-0.002562372,14,5,41690
1,0.101588026,14,5,41690
1,-0.071014412,32,13,16753920
8,-0.021519755,8,5,6266528
6,-0.037096741,23,3,6737322
8,-0.146507674,18,15,16738740
6,-0.124442496,2,5,10145074
6,-0.087104159,2,5,10145074
6,-0.144708461,18,13,9419919
6,-0.142115461,19,5,32768
6,-0.163118414,19,5,32768
6,-0.147126082,19,5,32768
6,-0.150541472,19,5,32768
6,-0.150526818,19,5,32768
1,0.00032195,46,1,14381203
1,-0.090442749,4,9,11529966
1,-0.078692348,4,9,11529966
1,-0.118226861,4,9,11529966
1,-0.12190561,4,9,11529966
1,-0.060826835,12,15,9699539
1,-0.047498952,12,15,9699539
1,-0.048812844,12,15,9699539
1,-0.049212313,12,15,9699539
1,-0.062822221,12,15,9699539
6,-0.029542694,9,11,35723
8,-0.002600726,1,7,16747520
6,-0.024813242,10,2,6591981
8,0.015678227,1,7,16747520
6,0.002637381,9,11,35723
6,-0.03952508,5,1,11529966
8,0.095041678,5,9,10025880
6,-0.006901247,9,11,35723
8,0.067119766,4,15,3978097
6,0.004275689,9,11,35723
8,0.050351142,4,15,3978097
6,-0.030616597,9,11,35723
8,0.04391656,4,15,3978097
6,-0.043157023,9,11,35723
8,0.033857234,4,15,3978097
6,-0.051486014,5,1,11529966
8,0.037034732,5,9,10025880
6,-0.030180927,9,11,35723
8,0.040116905,4,15,3978097
6,-0.025749638,9,11,35723
8,0.019761392,4,15,3978097
6,-0.074763157,5,1,11529966
8,0.035416681,5,9,10025880
1,-0.039505975,10,2,4734347
1,0.015536971,11,3,1644912
1,-0.017522788,10,2,4734347
1,-0.018459882,6,3,9109643
1,-0.019922681,6,3,9109643
1,-0.024856923,43,13,16758465
1,0.015306272,10,2,4734347
1,-0.022947269,40,5,16752762
1,0.003995212,10,2,4734347
1,-0.026996354,40,5,16752762
1,-0.019637978,10,2,4734347
1,-0.031419429,40,5,16752762
1,-0.015226426,10,2,4734347
1,-0.016717668,40,5,16752762
1,-0.022111351,6,3,9109643
1,-0.052905609,6,3,9109643
1,-0.03216332,43,13,16758465
1,-0.032188299,10,2,4734347
1,-0.017973056,40,5,16752762
1,-0.015924192,10,2,4734347
1,-0.032116898,40,5,16752762
1,-0.012725603,6,3,9109643
1,-0.025743103,6,3,9109643
1,-0.025998857,43,13,16758465
8,-0.051803815,8,5,6266528
6,-0.044953046,23,3,6737322
8,-0.076709799,18,15,16738740
6,-0.033126296,2,5,10145074
6,-0.035560854,2,5,10145074
6,-0.079701982,18,13,9419919
6,-0.036449976,33,1,8087790
7,-0.148231855,12,7,15787660
6,-0.043043149,33,1,8087790
6,-0.104001821,19,5,32768
6,-0.087355638,33,1,8087790
7,-0.038019696,12,7,15787660
6,-0.064408324,26,1,16766720
8,-0.067493298,17,3,16716947
6,-0.098309632,18,13,9419919
6,-0.140955504,18,13,9419919
6,-0.120566612,19,5,32768
6,-0.173667497,49,5,16774638
6,-0.011102849,3,1,3329330
6,-0.077122202,18,13,9419919
6,-0.041650432,3,1,3329330
6,-0.090332773,2,5,10145074
6,-0.02263666,33,1,8087790
6,-0.096367499,18,13,9419919
6,-0.071682473,18,13,9419919
6,-0.046753297,33,1,8087790
7,-0.139104427,12,7,15787660
6,-0.073748438,19,5,32768
6,-0.069810123,33,1,8087790
7,-0.023404975,12,7,15787660
6,-0.055224306,26,1,16766720
8,-0.065179362,17,3,16716947
6,-0.105502669,18,13,9419919
6,-0.070486246,19,5,32768
6,-0.077775201,49,5,16774638
6,-0.085205878,18,13,9419919
6,-0.115579436,3,1,3329330
6,-0.061928175,3,1,3329330
6,-0.058006776,2,5,10145074
6,-0.055525713,2,5,10145074
6,-0.032927891,23,3,6737322
8,-0.084130553,18,15,16738740
8,-0.047219782,8,5,6266528
1,0.006798753,46,1,14381203
1,-0.026989023,4,9,11529966
1,-0.038900448,4,9,11529966
1,-0.035114471,4,9,11529966
1,-0.023118633,4,9,11529966
1,-0.033770679,32,13,16753920
1,-0.056107292,12,15,9699539
1,-0.04228925,32,13,16753920
1,-0.129377409,12,15,9699539
1,-0.040225729,56,7,7048739
1,-0.071197355,56,7,7048739
1,-0.050644598,1,7,10025880
1,-0.029037183,1,7,10025880
1,-0.049348337,1,7,10025880
1,-0.041850814,1,7,10025880
1,-0.03434142,1,7,10025880
1,-0.033397059,1,7,10025880
1,-0.024935755,4,9,11529966
1,-0.043620286,4,9,11529966
1,-0.033770679,32,13,16753920
1,-0.062867387,12,15,9699539
1,-0.045971363,32,13,16753920
1,-0.047161251,12,15,9699539
1,-0.0549636,56,7,7048739
1,-0.035322222,56,7,7048739
1,-0.042487719,1,7,10025880
1,-0.087151122,1,7,10025880
1,-0.072838274,1,7,10025880
1,-0.04291653,1,7,10025880
1,-0.040047911,1,7,10025880
1,-0.021080453,1,7,10025880
1,-0.026821589,4,9,11529966
1,-0.041360483,4,9,11529966
1,-0.029158047,4,9,11529966
1,-0.031473901,4,9,11529966
1,-0.020147891,46,1,14381203
6,-0.088142805,3,1,3329330
6,-0.116007369,2,5,10145074
6,-0.138160115,2,5,10145074
6,-0.11226198,2,5,10145074
6,-0.110769321,2,5,10145074
6,-0.118126237,2,5,10145074
6,0.02079838,23,3,6737322
8,0.012619283,8,5,6266528
8,-0.110127034,18,15,16738740
1,-0.051054688,1,7,10025880
1,-0.054482186,1,7,10025880
1,-0.065843152,1,7,10025880
1,-0.041880715,4,9,11529966
1,-0.024898499,4,9,11529966
1,-0.089676432,4,9,11529966
1,-0.052532493,4,9,11529966
1,-0.091281265,4,9,11529966
1,-0.065263838,4,9,11529966
1,-0.063318744,4,9,11529966
1,-0.045245243,4,9,11529966
1,-0.053697633,4,9,11529966
1,-0.033414225,4,9,11529966
1,-0.004351559,46,1,14381203
7,-0.009538164,4,15,3978097
6,-0.112455965,33,1,8087790
6,-0.095987509,19,5,32768
6,-0.106393986,19,5,32768
6,-0.122934587,18,13,9419919
6,-0.102984083,19,5,32768
6,-0.094130449,19,5,32768
6,-0.086492662,26,1,16766720
8,-0.108597971,17,3,16716947
7,-0.079142297,12,7,15787660
6,-0.138391278,6,3,9109643
6,-0.053319625,23,3,6737322
8,-0.018038016,8,5,6266528
8,-0.184167526,18,15,16738740
1,-0.05227574,25,9,16776960
1,-0.055437363,25,9,16776960
1,-0.048112441,12,15,9699539
1,-0.086174551,12,15,9699539
1,-0.12323503,12,15,9699539
1,-0.067577535,12,15,9699539
1,-0.114773409,32,13,16753920
1,-0.045635197,5,1,3978097
1,-0.062054335,5,1,3978097
1,-0.010141309,46,1,14381203
6,-0.120219805,1,7,10025880
6,-0.093864057,2,5,10145074
6,-0.103371572,2,5,10145074
6,-0.139577798,22,5,3100495
8,-0.104311472,15,11,16758465
6,-0.137545809,0,13,2263842
6,-0.11165626,3,1,3329330
6,-0.117577392,2,5,10145074
6,-0.11238973,2,5,10145074
6,-0.186980853,1,7,10025880
6,-0.129898007,1,7,10025880
6,-0.098119542,2,5,10145074
6,-0.119729493,2,5,10145074
6,-0.087697157,1,7,10025880
6,-0.086264631,2,5,10145074
6,-0.020010235,9,11,35723
8,0.046806208,4,15,3978097
6,-0.096692617,2,5,10145074
6,-0.111415762,2,5,10145074
6,-0.15313676,0,13,2263842
6,-0.098543452,3,1,3329330
1,-0.128814928,8,7,3100495
1,-0.078043947,4,9,11529966
1,-0.103831105,4,9,11529966
1,-0.069119882,4,9,11529966
1,-0.075324312,4,9,11529966
1,-0.097709275,1,7,10025880
1,-0.069166569,1,7,10025880
1,-0.082216395,1,7,10025880
1,-0.072430972,4,9,11529966
1,-0.057923316,4,9,11529966
1,-0.122040856,4,9,11529966
1,-0.089143329,4,9,11529966
1,-0.068939261,8,7,3100495
1,-0.056349073,8,7,3100495
1,-0.088950856,4,9,11529966
1,-0.064494465,4,9,11529966
1,-0.081333079,4,9,11529966
1,-0.056705897,4,9,11529966
1,-0.081657145,8,7,3100495
1,-0.047336409,4,9,11529966
1,-0.080338495,4,9,11529966
1,-0.013332636,10,2,4734347
1,-0.035907207,40,5,16752762
1,-0.040334838,4,9,11529966
1,-0.050686825,4,9,11529966
1,-0.056608438,4,9,11529966
1,-0.053590886,4,9,11529966
1,-0.058586121,1,7,10025880
1,-0.058045033,1,7,10025880
1,-0.038360731,1,7,10025880
6,-0.096022382,1,7,10025880
6,-0.074679528,2,5,10145074
6,-0.051518228,2,5,10145074
6,-0.028187058,9,11,35723
8,0.099460855,4,15,3978097
6,-0.123339854,0,13,2263842
6,-0.074930133,3,1,3329330
6,-0.090660524,2,5,10145074
6,-0.124357247,2,5,10145074
6,-0.148732747,1,7,10025880
6,-0.229974072,18,13,9419919
6,-0.196599621,18,13,9419919
6,-0.124406442,2,5,10145074
6,-0.134273451,2,5,10145074
6,-0.152506569,1,7,10025880
6,-0.108453791,19,5,32768
6,-0.119186198,22,5,3100495
8,-0.049828244,7,2,11393254
6,-0.080379118,19,5,32768
6,-0.113347971,19,5,32768
1,-0.049975397,8,7,3100495
1,-0.059459111,4,9,11529966
1,-0.062003509,4,9,11529966
1,-0.04115579,4,9,11529966
1,-0.033248118,4,9,11529966
1,-0.007143071,10,2,4734347
1,-0.023536445,40,5,16752762
1,-0.095626274,1,7,10025880
1,-0.061103567,1,7,10025880
1,-0.025690819,1,7,10025880
1,-0.038951281,4,9,11529966
1,-0.062261231,4,9,11529966
1,-0.122452356,4,9,11529966
1,-0.087393416,4,9,11529966
1,-0.069426704,8,7,3100495
1,-0.133176168,4,9,11529966
1,-0.13151095,4,9,11529966
1,-0.137798859,4,9,11529966
1,-0.068622346,4,9,11529966
1,-0.091569833,8,7,3100495
1,-0.097295635,12,15,9699539
1,-0.020243589,44,7,16738740
1,-0.072642761,12,15,9699539
1,-0.098021952,12,15,9699539
6,-0.049818007,1,7,10025880
6,-0.081274084,2,5,10145074
6,-0.088886483,2,5,10145074
6,-0.109430341,1,7,10025880
6,-0.079666831,1,7,10025880
6,-0.126027855,3,1,3329330
6,-0.091275719,2,5,10145074
6,-0.043845704,2,5,10145074
6,-0.015178039,23,3,6737322
8,0.001721465,8,5,6266528
8,-0.087193007,18,15,16738740
6,-0.138846247,0,13,2263842
6,-0.133925005,3,1,3329330
6,-0.097183771,2,5,10145074
6,-0.106903865,2,5,10145074
6,-0.101226575,1,7,10025880
6,-0.059625645,1,7,10025880
6,-0.025002136,9,11,35723
8,-0.076141744,4,15,3978097
6,-0.024529994,9,11,35723
8,0.010482849,4,15,3978097
6,-0.043757905,1,7,10025880
6,-0.045895349,2,5,10145074
6,-0.04063522,9,11,35723
8,0.046140344,4,15,3978097
6,-0.085327157,2,5,10145074
6,-0.067672539,2,5,10145074
6,-0.133643846,0,13,2263842
6,-0.112605331,3,1,3329330
1,-0.088748645,8,7,3100495
1,-0.075770305,4,9,11529966
1,-0.091834178,4,9,11529966
1,-0.054051628,4,9,11529966
1,-0.05048793,4,9,11529966
1,-0.097565425,8,7,3100495
1,-0.069027197,8,7,3100495
1,-0.056131642,1,7,10025880
1,-0.05974177,1,7,10025880
1,-0.055759121,1,7,10025880
1,-0.07116774,4,9,11529966
1,-0.045663047,4,9,11529966
1,-0.044185263,4,9,11529966
1,-0.001267811,4,9,11529966
1,-0.015957056,46,1,14381203
1,-0.074616369,1,7,10025880
1,-0.046519073,1,7,10025880
1,-0.066344437,1,7,10025880
1,-0.065812388,4,9,11529966
1,-0.070421493,4,9,11529966
1,-0.06433305,4,9,11529966
1,-0.071476733,4,9,11529966
1,-0.074535972,8,7,3100495
1,-0.067156399,8,7,3100495
1,-0.122095544,10,2,4734347
1,-0.05651865,40,5,16752762
1,-0.041297238,10,2,4734347
1,-0.027562916,40,5,16752762
1,-0.055440728,8,7,3100495
1,-0.044008028,4,9,11529966
1,-0.03441327,4,9,11529966
1,-0.029083599,10,2,4734347
1,-0.016973078,40,5,16752762
1,-0.046929152,4,9,11529966
1,-0.056243439,4,9,11529966
1,-0.056853368,4,9,11529966
1,-0.058190885,4,9,11529966
1,-0.092223792,1,7,10025880
1,-0.052724151,1,7,10025880
1,-0.046003191,1,7,10025880
8,0.098713094,8,5,6266528
6,0.11243984,23,3,6737322
8,-0.030442324,18,15,16738740
6,-0.043973211,2,5,10145074
6,0.102418969,23,3,6737322
8,0.003505266,8,5,6266528
8,-0.04859866,18,15,16738740
1,-0.013597445,46,1,14381203
1,0.088935778,4,9,11529966
1,0.067007041,4,9,11529966
1,0.013828601,46,1,14381203
8,-0.044819715,8,5,6266528
6,-0.110425921,23,3,6737322
8,-0.21772292,18,15,16738740
6,-0.06973298,22,5,3100495
8,-0.109084543,15,11,16758465
6,-0.131452135,2,5,10145074
6,-0.088734742,18,13,9419919
6,-0.093182268,28,7,16738740
7,-0.086032349,12,7,15787660
6,-0.143232782,33,1,8087790
6,-0.135029764,19,5,32768
6,-0.112215905,19,5,32768
6,-0.128715671,19,5,32768
6,-0.142379482,19,5,32768
6,-0.211874124,18,13,9419919
1,-0.010373677,46,1,14381203
1,-0.09980266,4,9,11529966
1,-0.093378737,4,9,11529966
1,-0.045415183,14,5,41690
1,-0.093266548,32,13,16753920
1,-0.090387338,12,15,9699539
1,-0.079330753,12,15,9699539
1,-0.072343352,12,15,9699539
1,-0.124979596,12,15,9699539
7,0.168962505,2,11,16776960
6,-0.019979847,11,3,1644912
6,0.002068805,2,5,10145074
6,-0.038399686,5,1,11529966
8,0.019494424,2,11,16776960
7,-0.218924773,31,1,16747520
6,-0.169859376,31,2,9662683
7,0.031666267,8,3,6266528
7,-0.232261659,19,1,13047173
6,-0.023323594,23,3,6737322
8,0.023512505,8,5,6266528
8,-0.074577943,18,15,16738740
1,-0.047031875,23,3,3468991
1,-0.028260325,23,3,3468991
1,0.01549524,9,11,35723
1,-0.021831652,4,9,11529966
1,-0.015490939,4,9,11529966
1,-0.068407862,6,3,9109643
1,-0.027118191,6,3,9109643
1,-0.057035649,52,2,9662683
1,-0.021198521,31,2,16032864
1,-0.040377517,31,2,16032864
1,-0.065820422,35,3,16770229
1,-0.022806497,46,1,14381203
6,0.018707696,3,1,3329330
6,0.008534597,2,5,10145074
6,0.01202675,1,7,10025880
6,0.043663329,23,3,6737322
8,0.023447754,8,5,6266528
8,-0.063044049,18,15,16738740
6,0.083310652,23,3,6737322
8,-0.002131933,8,5,6266528
8,-0.076226992,18,15,16738740
1,-0.016343203,1,7,10025880
1,-0.005313647,1,7,10025880
1,-0.003679925,1,7,10025880
1,-0.069828756,4,9,11529966
1,-0.076995792,4,9,11529966
1,0.063201266,8,7,3100495
1,-0.027619126,46,1,14381203
1,-0.003883641,46,1,14381203
6,0.138565733,3,1,3329330
6,0.172938442,9,11,35723
8,0.116279596,4,15,3978097
6,0.132439335,23,3,6737322
8,0.117661236,8,5,6266528
8,-0.00854591,18,15,16738740
1,0.092870083,1,7,10025880
1,0.023744407,1,7,10025880
1,0.063829863,1,7,10025880
1,0.0586071,10,2,4734347
1,0.08601954,40,5,16752762
1,-0.003199004,46,1,14381203
8,0.057150719,5,9,10025880
6,-0.068656569,5,1,11529966
6,-0.024012343,9,11,35723
8,-0.002490802,1,7,16747520
6,-0.014098532,17,3,2142890
6,-0.072356747,5,1,11529966
8,0.042174262,5,9,10025880
8,0.002249219,1,7,16747520
